5835.0000000    0.2087081	156
5837.5000000    0.2676814	152
5840.0000000    0.1864917	145
5842.5000000    0.3151157	145
5845.0000000    0.2151139	155
5847.5000000    0.2317155	153
5850.0000000    0.1793847	150
5852.5000000    0.2009623	158
5855.0000000    0.2273608	150
5857.5000000    0.2173120	148
5860.0000000    0.2555628	159
5862.5000000    0.3860847	122
5865.0000000    0.2657843	131
5867.5000000    0.3492246	124
5870.0000000    0.3335376	119
5872.5000000    0.2432832	145
5875.0000000    0.2441877	160
5877.5000000    0.1684291	153
5880.0000000    0.1318908	162
5882.5000000    0.2538001	118
5885.0000000    0.4281652	127
5887.5000000    0.3835762	117
5890.0000000    0.3769141	111
5892.5000000    0.3420701	145
5895.0000000    0.4684919	107
5897.5000000    0.4583225	106
5900.0000000    0.3428433	110
5902.5000000    0.2158982	130
5905.0000000    0.1949347	139
5907.5000000    0.4089085	144
5910.0000000    0.2715769	144
5912.5000000    0.3569239	130
5915.0000000    0.3586056	118
5917.5000000    0.1965793	155
5920.0000000    0.2482008	150
5922.5000000    0.2412546	150
5925.0000000    0.2545185	138
5927.5000000    0.1427407	164
5930.0000000    0.2979291	147
5932.5000000    0.2389314	150
5935.0000000    0.2049985	139
5937.5000000    0.2465201	148
5940.0000000    0.2861894	147
5942.5000000    0.2724765	119
5945.0000000    0.2310501	132
5947.5000000    0.1724351	144
5950.0000000    0.2185187	138
5952.5000000    0.2780419	129
5955.0000000    0.2519168	143
5957.5000000    0.2097788	149
5960.0000000    0.1321364	163
5962.5000000    0.2739840	145
5965.0000000    0.3176910	139
5967.5000000    0.2895298	135
5970.0000000    0.3066849	137
5972.5000000    0.3341204	142
5975.0000000    0.2365690	160
5977.5000000    0.3144592	141
5980.0000000    0.2717444	144
5982.5000000    0.4404816	106
5985.0000000    0.3501131	133
5987.5000000    0.2913018	141
5990.0000000    0.2887446	145
5992.5000000    0.2631373	141
5995.0000000    0.2855320	131
5997.5000000    0.2195534	155
6000.0000000    0.2163297	142
6002.5000000    0.2710252	137
6005.0000000    0.2896362	137
6007.5000000    0.2333410	156
6010.0000000    0.2085362	157
6012.5000000    0.3747912	141
6015.0000000    0.2934695	119
6017.5000000    0.2392445	135
6020.0000000    0.2358012	145
6022.5000000    0.2592364	148
6025.0000000    0.3777629	137
6027.5000000    0.4262556	126
6030.0000000    0.2959903	119
6032.5000000    0.2624890	134
6035.0000000    0.3280349	142
6037.5000000    0.2844329	146
6040.0000000    0.3646290	150
6042.5000000    0.2865116	153
6045.0000000    0.2937968	138
6047.5000000    0.3481025	147
6050.0000000    0.2342437	150
6052.5000000    0.2042856	145
6055.0000000    0.2488041	144
6057.5000000    0.2899115	137
6060.0000000    0.3844707	130
6062.5000000    0.3778594	122
6065.0000000    0.2012113	141
6067.5000000    0.2734544	136
6070.0000000    0.2335430	134
6072.5000000    0.2600740	135
6075.0000000    0.4064130	122
6077.5000000    0.8010115	114
6080.0000000    0.3277806	126
6082.5000000    0.2892060	126
6085.0000000    0.2593930	140
6087.5000000    0.2308835	125
6090.0000000    0.2493647	129
6092.5000000    0.3490734	154
6095.0000000    0.3484713	123
6097.5000000    0.2759648	148
6100.0000000    0.2694984	135
6102.5000000    0.1992238	143
6105.0000000    0.2475907	141
6107.5000000    0.3180177	129
6110.0000000    0.4259082	118
6112.5000000    0.4870639	105
6115.0000000    0.3302049	128
6117.5000000    0.2956075	134
6120.0000000    0.3141038	125
6122.5000000    0.2653457	139
6125.0000000    0.2039266	153
6127.5000000    0.2231671	154
6130.0000000    0.2872294	138
6132.5000000    0.3321230	140
6135.0000000    0.2929495	127
6137.5000000    0.3168547	136
6140.0000000    0.2691772	137
6142.5000000    0.2786240	133
6145.0000000    0.4137181	144
6147.5000000    0.4208964	131
6150.0000000    0.2478905	155
6152.5000000    0.2918975	128
6155.0000000    0.2817234	139
6157.5000000    0.3259529	130
6160.0000000    0.2621982	126
6162.5000000    0.3927886	98
6165.0000000    0.4079749	130
6167.5000000    0.2868142	123
6170.0000000    0.2208395	149
6172.5000000    0.2731315	143
6175.0000000    0.3161424	130
6177.5000000    0.3402582	127
6180.0000000    0.4391120	113
6182.5000000    0.5136399	86
6185.0000000    0.5473756	119
6187.5000000    0.6476184	80
6190.0000000    0.6502268	105
6192.5000000    0.6749638	80
6195.0000000    0.9997984	77
6197.5000000    1.2365874	70
6200.0000000    1.1708773	73
6202.5000000    0.9585564	95
6205.0000000    0.8301039	64
6207.5000000    1.0177225	43
6210.0000000    1.1822538	33
6212.5000000    1.2071813	40
6215.0000000    1.3311100	25
6217.5000000    1.2306861	42
6220.0000000    1.3659332	45
6222.5000000    1.2558303	25
6225.0000000    1.1588862	48
6227.5000000    1.2452422	29
6230.0000000    1.1562533	28
6232.5000000    1.4216554	26
6235.0000000    1.2949147	25
6237.5000000    1.2267132	29
6240.0000000    1.3581311	24
6242.5000000    1.3230083	26
6245.0000000    1.5537896	24
6247.5000000    1.6525345	25
6250.0000000    2.0354877	29
6252.5000000    2.2640586	24
6255.0000000    2.4158227	27
6257.5000000    2.5625665	23
6260.0000000    2.5729947	20
6262.5000000    2.5049031	14
6265.0000000    2.5411451	8
6267.5000000    2.8014562	16
6270.0000000    2.5854485	20
6272.5000000    2.4469976	16
6275.0000000    2.5154386	18
6277.5000000    2.3990448	10
6280.0000000    2.1787455	13
6282.5000000    2.0534887	17
6285.0000000    2.3118722	13
6287.5000000    2.1543236	16
6290.0000000    1.8240036	30
6292.5000000    1.9086531	21
6295.0000000    1.7987863	22
6297.5000000    1.9582169	25
6300.0000000    1.9833803	41
6302.5000000    1.8066881	24
6305.0000000    1.8219395	23
6307.5000000    1.6144797	42
6310.0000000    1.4780558	36
6312.5000000    1.5755787	21
6315.0000000    1.6357832	21
6317.5000000    1.4795077	32
6320.0000000    1.8253274	14
6322.5000000    1.9929708	12
6325.0000000    1.9995023	23
6327.5000000    2.0681574	12
6330.0000000    2.2436917	10
6332.5000000    2.1873250	26
6335.0000000    1.9829715	21
6337.5000000    2.2218003	19
6340.0000000    2.1432581	14
6342.5000000    2.0570157	12
6345.0000000    1.8034838	14
6347.5000000    1.7083646	17
6350.0000000    1.5914422	15
6352.5000000    1.6153200	14
6355.0000000    1.7790333	20
6357.5000000    1.9635620	20
6360.0000000    1.9433985	31
6362.5000000    2.1142392	24
6365.0000000    1.8933896	21
6367.5000000    1.5909544	24
6370.0000000    1.2595791	26
6372.5000000    1.3431935	23
6375.0000000    1.3127902	23
6377.5000000    1.4596752	20
6380.0000000    1.0420763	36
6382.5000000    0.9814704	31
6385.0000000    1.3005136	26
6387.5000000    1.2782683	30
6390.0000000    1.4317604	44
6392.5000000    1.2938752	29
6395.0000000    1.1297811	27
6397.5000000    1.3616986	8
6400.0000000    1.4547414	14
6402.5000000    1.3614012	32
6405.0000000    1.3151116	43
6407.5000000    1.2545915	28
6410.0000000    1.5467036	22
6412.5000000    1.3328395	29
6415.0000000    1.2997686	33
6417.5000000    1.6685554	15
6420.0000000    1.7725878	31
6422.5000000    1.7611630	16
6425.0000000    1.6607442	28
6427.5000000    1.8311121	14
6430.0000000    1.8914114	5
6432.5000000    2.1173525	7
6435.0000000    1.7676657	14
6437.5000000    1.9275390	16
6440.0000000    2.1724610	21
6442.5000000    2.1809242	16
6445.0000000    1.9275744	15
6447.5000000    1.5222641	18
6450.0000000    1.6405667	15
6452.5000000    1.8458143	24
6455.0000000    1.6121079	21
6457.5000000    1.4770315	28
6460.0000000    1.3573061	34
6462.5000000    1.7395329	25
6465.0000000    1.3307139	28
6467.5000000    1.4473339	15
6470.0000000    1.3300167	30
6472.5000000    1.5155768	14
6475.0000000    1.5902051	11
6477.5000000    1.9578375	14
6480.0000000    2.1758044	25
6482.5000000    2.2335925	17
6485.0000000    2.3571253	22
6487.5000000    2.4271126	15
6490.0000000    2.2025199	14
6492.5000000    2.2739165	11
6495.0000000    2.4737604	8
6497.5000000    2.3898430	25
6500.0000000    2.4587739	31
6502.5000000    1.9883319	22
6505.0000000    2.0793855	31
6507.5000000    1.9534459	17
6510.0000000    1.7234876	9
6512.5000000    1.5257847	14
6515.0000000    1.5294039	13
6517.5000000    1.3480809	14
6520.0000000    1.2835242	29
6522.5000000    1.4061750	12
6525.0000000    1.7256927	12
6527.5000000    1.7130638	17
6530.0000000    1.3357662	26
6532.5000000    1.3632957	18
6535.0000000    1.1897420	24
6537.5000000    1.2101165	24
6540.0000000    1.4286313	23
6542.5000000    1.6133707	31
6545.0000000    1.9774786	25
6547.5000000    2.0735135	20
6550.0000000    2.1219003	24
6552.5000000    2.0003381	24
6555.0000000    2.2285271	13
6557.5000000    2.5935414	7
6560.0000000    2.6017857	19
6562.5000000    2.0889409	14
6565.0000000    1.9655585	12
6567.5000000    1.9444851	26
6570.0000000    1.4906802	39
6572.5000000    1.4088714	25
6575.0000000    1.3913773	41
6577.5000000    1.2766317	57
6580.0000000    1.1669705	34
6582.5000000    1.3083278	33
6585.0000000    1.3077598	31
6587.5000000    1.4208933	23
6590.0000000    1.5576769	20
6592.5000000    1.6507624	22
6595.0000000    1.4235635	27
6597.5000000    1.4097940	24
6600.0000000    1.5089538	34
6602.5000000    1.5858829	24
6605.0000000    1.8159094	13
6607.5000000    1.8463113	14
6610.0000000    1.7752253	19
6612.5000000    1.5346583	25
6615.0000000    1.5630269	19
6617.5000000    1.8353631	23
6620.0000000    1.5779657	22
6622.5000000    1.5693687	29
6625.0000000    1.4597807	45
6627.5000000    1.4500554	30
6630.0000000    1.4233288	54
6632.5000000    1.6110032	36
6635.0000000    1.6658078	27
6637.5000000    1.5886818	35
6640.0000000    1.3275685	43
6642.5000000    1.2880342	31
6645.0000000    1.3728577	28
6647.5000000    1.4703329	62
6650.0000000    1.4748011	42
6652.5000000    1.5785178	43
6655.0000000    1.5405797	37
6657.5000000    1.5502537	38
6660.0000000    1.5627440	28
6662.5000000    1.4749351	22
6665.0000000    1.6571488	31
6667.5000000    1.7544347	26
6670.0000000    1.7849426	19
6672.5000000    1.7510133	24
6675.0000000    1.5455838	12
6677.5000000    1.3000783	33
6680.0000000    1.4869092	34
6682.5000000    1.5391260	31
6685.0000000    1.3463421	29
6687.5000000    1.5107750	30
6690.0000000    1.7219479	20
6692.5000000    1.9267126	18
6695.0000000    1.6237754	22
6697.5000000    1.7019075	19
6700.0000000    1.6375201	40
6702.5000000    1.6032062	38
6705.0000000    1.8739128	16
6707.5000000    1.6736058	48
6710.0000000    1.5287607	51
6712.5000000    1.1732092	37
6715.0000000    1.4327843	13
6717.5000000    1.4212511	16
6720.0000000    1.1884125	19
6722.5000000    1.1827757	34
6725.0000000    1.1962310	28
6727.5000000    1.3548982	20
6730.0000000    1.3671750	29
6732.5000000    1.4980628	38
6735.0000000    1.6328892	34
6737.5000000    1.5513556	35
6740.0000000    1.4596133	36
6742.5000000    1.2310082	50
6745.0000000    1.5075396	39
6747.5000000    1.6844567	55
6750.0000000    1.7376865	58
6752.5000000    1.6343652	42
6755.0000000    1.8453753	19
6757.5000000    1.5257056	25
6760.0000000    1.7647738	30
6762.5000000    1.9597999	36
6765.0000000    1.5053751	38
6767.5000000    1.2793713	44
6770.0000000    1.2697864	30
6772.5000000    1.3409915	47
6775.0000000    1.4731573	46
6777.5000000    1.4821923	33
6780.0000000    1.6167291	37
6782.5000000    1.8437601	24
6785.0000000    1.8654724	19
6787.5000000    1.7621924	23
6790.0000000    1.6884278	18
6792.5000000    1.7413076	25
6795.0000000    2.0493126	22
6797.5000000    1.6993903	25
6800.0000000    1.7579843	25
6802.5000000    1.7770036	16
6805.0000000    1.6438409	19
6807.5000000    1.5910051	19
6810.0000000    1.6031650	14
6812.5000000    1.6686509	14
6815.0000000    1.7600932	30
6817.5000000    1.9464527	15
6820.0000000    2.1466165	15
6822.5000000    1.8775892	25
6825.0000000    1.7761955	17
6827.5000000    2.0635264	16
6830.0000000    2.2456379	22
6832.5000000    2.1795490	19
6835.0000000    1.9835889	17
6837.5000000    1.8944309	11
6840.0000000    1.6933742	16
6842.5000000    1.6785113	14
6845.0000000    1.4101825	21
6847.5000000    1.2783675	16
6850.0000000    1.3829480	25
6852.5000000    1.2735053	22
6855.0000000    1.5058969	16
6857.5000000    1.6019336	16
6860.0000000    1.6611964	15
6862.5000000    1.7383426	16
6865.0000000    1.6470616	9
6867.5000000    1.7212861	31
6870.0000000    2.0267973	17
6872.5000000    2.3177898	10
6875.0000000    2.1482844	15
6877.5000000    2.1844218	13
6880.0000000    2.2527823	27
6882.5000000    2.2898762	23
6885.0000000    2.1333113	18
6887.5000000    2.2184150	9
6890.0000000    2.1870458	11
6892.5000000    1.7963067	19
6895.0000000    1.6179757	16
6897.5000000    1.7997818	33
6900.0000000    1.8006155	17
6902.5000000    1.8323330	18
6905.0000000    1.7141387	13
6907.5000000    2.0062885	12
6910.0000000    2.0080657	22
6912.5000000    1.6104937	12
6915.0000000    1.7754523	21
6917.5000000    2.0279777	14
6920.0000000    2.1155455	16
6922.5000000    1.9874313	26
6925.0000000    1.9078079	21
6927.5000000    1.5373280	25
6930.0000000    1.4626489	28
6932.5000000    1.6083572	25
6935.0000000    1.3702782	35
6937.5000000    1.3913038	36
6940.0000000    1.5059333	28
6942.5000000    1.3486433	50
6945.0000000    1.3600893	19
6947.5000000    1.3306283	18
6950.0000000    1.2404832	30
6952.5000000    1.2463201	37
6955.0000000    1.5705274	35
6957.5000000    1.5306097	26
6960.0000000    1.4461299	10
6962.5000000    1.3504115	13
6965.0000000    1.5462765	43
6967.5000000    1.5319874	37
6970.0000000    1.3751173	43
6972.5000000    1.4787858	22
6975.0000000    1.6514882	33
6977.5000000    1.4269339	36
6980.0000000    1.3943026	35
6982.5000000    1.4703639	33
6985.0000000    1.6901079	15
6987.5000000    1.8420024	11
6990.0000000    1.7742027	25
6992.5000000    1.9090186	18
6995.0000000    2.1184056	16
6997.5000000    1.9412918	13
7000.0000000    1.7971411	18
7002.5000000    1.6667135	25
7005.0000000    1.4602044	23
7007.5000000    1.3617156	33
7010.0000000    1.4645776	18
7012.5000000    1.3363569	24
7015.0000000    1.5744505	23
7017.5000000    1.5960051	17
7020.0000000    1.7352079	22
7022.5000000    1.5862824	27
7025.0000000    1.6318413	18
7027.5000000    1.7172647	13
7030.0000000    1.8080230	12
7032.5000000    1.6164833	10
7035.0000000    1.6365204	9
7037.5000000    1.4682405	13
7040.0000000    1.5285846	25
7042.5000000    1.6057520	21
7045.0000000    1.3641741	33
7047.5000000    1.4753803	24
7050.0000000    1.2719598	27
7052.5000000    1.3204676	39
7055.0000000    1.1050007	33
7057.5000000    1.2943937	29
7060.0000000    1.3687456	41
7062.5000000    1.2071084	41
7065.0000000    1.3635396	36
7067.5000000    1.2532696	31
7070.0000000    1.3506367	18
7072.5000000    1.5382670	27
7075.0000000    1.6756330	26
7077.5000000    1.6803280	20
7080.0000000    1.8212864	19
7082.5000000    2.0776865	21
7085.0000000    1.9228662	16
7087.5000000    2.1046419	10
7090.0000000    1.9129010	15
7092.5000000    1.7087492	8
7095.0000000    1.4926496	21
7097.5000000    1.5250844	20
7100.0000000    1.4020292	25
7102.5000000    1.6269650	16
7105.0000000    1.4786392	20
7107.5000000    1.4791999	17
7110.0000000    1.6889068	16
7112.5000000    1.4042164	23
7115.0000000    1.2045435	26
7117.5000000    1.1622593	39
7120.0000000    1.2453595	33
7122.5000000    1.1175421	40
7125.0000000    1.2672627	26
7127.5000000    1.1940037	40
7130.0000000    1.2691764	28
7132.5000000    1.4090623	22
7135.0000000    1.1948427	45
7137.5000000    1.3993875	22
7140.0000000    1.4671085	34
7142.5000000    1.6861471	28
7145.0000000    1.9234524	19
7147.5000000    2.0544584	29
7150.0000000    1.8263146	26
7152.5000000    1.5785203	16
7155.0000000    1.7173206	25
7157.5000000    1.7750016	22
7160.0000000    2.0875831	16
7162.5000000    2.2379789	23
7165.0000000    2.1725464	12
7167.5000000    1.9625894	9
7170.0000000    1.8982787	11
7172.5000000    2.1280680	23
7175.0000000    1.9293550	15
7177.5000000    1.6772405	29
7180.0000000    1.4613396	27
7182.5000000    1.6617812	25
7185.0000000    1.8343557	28
7187.5000000    1.7637531	30
7190.0000000    1.6246301	38
7192.5000000    1.6288698	34
7195.0000000    1.5834121	32
7197.5000000    1.4563659	42
7200.0000000    1.3161356	44
7202.5000000    1.1276841	36
7205.0000000    1.3589588	30
7207.5000000    1.3220087	50
7210.0000000    1.2301625	53
7212.5000000    1.1360859	39
7215.0000000    1.4556013	43
7217.5000000    1.2953902	45
7220.0000000    1.4716161	45
7222.5000000    1.6177930	34
7225.0000000    1.4687321	43
7227.5000000    1.4578129	51
7230.0000000    1.3562977	42
7232.5000000    1.5220350	18
7235.0000000    1.2666886	26
7237.5000000    1.1452434	34
7240.0000000    1.3012991	25
7242.5000000    1.1624604	25
7245.0000000    1.3041250	31
7247.5000000    1.4248091	22
7250.0000000    1.5089335	30
7252.5000000    1.6991115	27
7255.0000000    1.7967094	30
7257.5000000    1.8816193	31
7260.0000000    1.6778549	31
7262.5000000    1.5808361	37
7265.0000000    1.7800683	25
7267.5000000    1.7930082	25
7270.0000000    1.8444835	24
7272.5000000    2.2954969	28
7275.0000000    2.1349528	18
7277.5000000    2.3109159	13
7280.0000000    2.2936473	11
7282.5000000    2.4422903	6
7285.0000000    2.2552166	12
7287.5000000    1.9575540	16
7290.0000000    1.9964968	14
7292.5000000    1.9633623	19
7295.0000000    2.0184147	24
7297.5000000    1.9602163	7
7300.0000000    1.7275858	16
7302.5000000    2.1722956	11
7305.0000000    2.3913357	25
7307.5000000    2.3626904	20
7310.0000000    2.4509931	13
7312.5000000    2.9175253	9
7315.0000000    2.9223728	20
7317.5000000    2.9361095	10
7320.0000000    2.9878759	12
7322.5000000    3.0221033	10
7325.0000000    2.9460344	13
7327.5000000    3.1144686	17
7330.0000000    3.2938876	13
7332.5000000    3.0943542	14
7335.0000000    2.9908223	14
7337.5000000    2.8606405	10
7340.0000000    3.1027813	15
7342.5000000    2.8531449	14
7345.0000000    2.9020257	13
7347.5000000    3.1154852	21
7350.0000000    2.9590607	26
7352.5000000    2.9022853	24
7355.0000000    3.0743864	24
7357.5000000    3.4518950	20
7360.0000000    3.7598538	18
7362.5000000    3.7628756	16
7365.0000000    3.3035729	13
7367.5000000    3.3525524	24
7370.0000000    3.2319980	17
7372.5000000    3.1896954	17
7375.0000000    3.0476310	26
7377.5000000    2.9708650	37
7380.0000000    2.9547715	17
7382.5000000    3.0301361	15
7385.0000000    3.0826633	13
7387.5000000    2.8309941	15
7390.0000000    2.7141666	13
7392.5000000    2.3713872	24
7395.0000000    2.0932083	25
7397.5000000    2.0859034	20
7400.0000000    2.1415517	26
7402.5000000    2.2731316	25
7405.0000000    2.0762377	20
7407.5000000    2.0429766	22
7410.0000000    1.9612455	19
7412.5000000    2.1973724	20
7415.0000000    2.2534049	14
7417.5000000    1.8748106	15
7420.0000000    1.7136009	14
7422.5000000    1.8078476	19
7425.0000000    1.9440216	13
7427.5000000    1.8698579	15
7430.0000000    1.5285735	15
7432.5000000    1.6673663	10
7435.0000000    1.7705020	23
7437.5000000    1.6699128	20
7440.0000000    1.7906939	24
7442.5000000    1.7332337	21
7445.0000000    1.6446939	21
7447.5000000    1.7720388	25
7450.0000000    1.7670676	24
7452.5000000    1.6583989	20
7455.0000000    1.4566187	29
7457.5000000    1.5808358	24
7460.0000000    1.5182308	18
7462.5000000    1.5682632	21
7465.0000000    1.5297891	24
7467.5000000    1.5479965	39
7470.0000000    1.4818815	30
7472.5000000    1.6843532	14
7475.0000000    1.7267083	20
7477.5000000    1.7806031	19
7480.0000000    1.7890917	12
7482.5000000    1.5990672	14
7485.0000000    1.5043144	17
7487.5000000    1.6544291	12
7490.0000000    1.6631584	13
7492.5000000    1.6510168	14
7495.0000000    1.7215635	12
7497.5000000    1.6453631	18
7500.0000000    1.4978523	26
7502.5000000    1.3720951	39
7505.0000000    1.5433147	27
7507.5000000    1.4368578	42
7510.0000000    1.3548391	41
7512.5000000    1.3865372	30
7515.0000000    1.3443676	47
7517.5000000    1.6166703	43
7520.0000000    1.4628073	44
7522.5000000    1.4831586	31
7525.0000000    1.5754709	19
7527.5000000    1.2378860	24
7530.0000000    1.3013130	31
7532.5000000    1.4099687	28
7535.0000000    1.3017634	19
7537.5000000    1.2695884	17
7540.0000000    1.3457174	21
7542.5000000    1.3335788	37
7545.0000000    1.6507591	18
7547.5000000    2.0399151	19
7550.0000000    2.1687412	17
7552.5000000    1.4289373	31
7555.0000000    1.4007248	18
7557.5000000    1.6494668	25
7560.0000000    1.6950152	21
7562.5000000    2.0007262	21
7565.0000000    2.3133736	22
7567.5000000    2.4070590	13
7570.0000000    2.5898995	14
7572.5000000    2.8438175	8
7575.0000000    2.8486381	20
7577.5000000    2.7238696	23
7580.0000000    2.3683922	19
7582.5000000    2.2378948	29
7585.0000000    1.9251475	19
7587.5000000    1.7217057	18
7590.0000000    1.6264133	36
7592.5000000    1.9008555	24
7595.0000000    1.9126629	25
7597.5000000    2.0855627	21
7600.0000000    2.3849156	21
7602.5000000    2.2765231	28
7605.0000000    2.7101440	22
7607.5000000    2.6886888	15
7610.0000000    2.7155142	8
7612.5000000    2.6174948	16
7615.0000000    1.9267502	22
7617.5000000    1.9984267	17
7620.0000000    2.0724237	14
7622.5000000    1.9108849	21
7625.0000000    1.9277858	17
7627.5000000    1.7786413	29
7630.0000000    2.0178559	21
7632.5000000    1.8405074	17
7635.0000000    1.6751615	29
7637.5000000    1.3890924	43
7640.0000000    1.4538823	34
7642.5000000    1.3975720	38
7645.0000000    1.3056709	41
7647.5000000    1.4602596	15
7650.0000000    1.3167162	32
7652.5000000    1.5754062	38
7655.0000000    1.6802776	47
7657.5000000    1.5684899	43
7660.0000000    1.4666483	47
7662.5000000    1.3110828	27
7665.0000000    1.4451182	27
7667.5000000    1.7690274	17
7670.0000000    1.4072787	19
7672.5000000    1.4111712	31
7675.0000000    1.6971575	17
7677.5000000    1.6071112	34
7680.0000000    1.7860553	26
7682.5000000    1.6773202	29
7685.0000000    1.7270585	22
7687.5000000    1.7023451	13
7690.0000000    1.5911722	24
7692.5000000    1.2841231	41
7695.0000000    1.3453389	33
7697.5000000    1.3961298	44
7700.0000000    1.4222859	24
7702.5000000    1.2263702	45
7705.0000000    1.1039737	57
7707.5000000    1.1269144	31
7710.0000000    1.3297822	31
7712.5000000    1.3453044	37
7715.0000000    1.2992555	24
7717.5000000    1.3530793	19
7720.0000000    1.5388744	17
7722.5000000    1.6505114	12
7725.0000000    1.7714446	12
7727.5000000    1.8461033	24
7730.0000000    2.0554011	20
7732.5000000    2.1843517	17
7735.0000000    2.1818233	17
7737.5000000    2.1045437	24
7740.0000000    2.1349540	20
7742.5000000    2.2151387	18
7745.0000000    2.0835359	9
7747.5000000    1.8816465	13
7750.0000000    1.8682719	20
7752.5000000    1.7907808	20
7755.0000000    2.1620464	20
7757.5000000    1.9530222	19
7760.0000000    1.5635412	25
7762.5000000    1.7425866	13
7765.0000000    1.8228945	15
7767.5000000    1.7283890	20
7770.0000000    1.5007790	24
7772.5000000    1.5457734	25
7775.0000000    1.5393459	24
7777.5000000    1.4158293	21
7780.0000000    1.6007329	13
7782.5000000    1.5550474	23
7785.0000000    1.5364964	30
7787.5000000    1.6507444	34
7790.0000000    1.5801861	15
7792.5000000    1.5185288	18
7795.0000000    1.8502543	19
7797.5000000    1.9272863	17
7800.0000000    1.8395340	25
7802.5000000    1.7894173	17
7805.0000000    1.8303728	17
7807.5000000    1.7824891	29
7810.0000000    1.7600787	34
7812.5000000    1.4391447	25
7815.0000000    1.3497171	10
7817.5000000    1.6499189	30
7820.0000000    1.3621131	18
7822.5000000    1.5877646	14
7825.0000000    1.5069325	15
7827.5000000    1.6822255	12
7830.0000000    2.0101166	10
7832.5000000    2.1321969	38
7835.0000000    1.9426203	27
7837.5000000    1.8159695	22
7840.0000000    1.8167372	41
7842.5000000    1.7453951	29
7845.0000000    1.6200180	25
7847.5000000    2.0666413	24
7850.0000000    2.0145850	17
7852.5000000    2.2840028	31
7855.0000000    2.2001610	20
7857.5000000    1.9288211	17
7860.0000000    2.0574868	8
7862.5000000    1.9379344	10
7865.0000000    2.0619819	18
7867.5000000    2.0645437	22
7870.0000000    2.2510436	13
7872.5000000    2.0988088	18
7875.0000000    2.1480792	17
7877.5000000    2.0690200	23
7880.0000000    1.7807915	24
7882.5000000    2.0143278	28
7885.0000000    1.9549096	24
7887.5000000    1.8596259	24
7890.0000000    2.0205286	30
7892.5000000    1.9770930	31
7895.0000000    1.9055605	24
7897.5000000    1.8488925	18
7900.0000000    2.0922091	26
7902.5000000    2.0271549	21
7905.0000000    2.0267079	20
7907.5000000    1.7716818	37
7910.0000000    1.2839826	33
7912.5000000    1.2249430	39
7915.0000000    1.3566109	20
7917.5000000    1.4275491	20
7920.0000000    1.4292449	21
7922.5000000    1.6617823	10
7925.0000000    1.6020771	15
7927.5000000    1.4231390	17
7930.0000000    1.3527989	21
7932.5000000    1.4043406	26
7935.0000000    1.4075314	25
7937.5000000    1.2963642	28
7940.0000000    1.3784264	39
7942.5000000    1.5779648	21
7945.0000000    1.4572116	23
7947.5000000    1.4710773	24
7950.0000000    1.5524043	26
7952.5000000    1.3935338	33
7955.0000000    1.3572304	30
7957.5000000    1.2519498	46
7960.0000000    1.4748374	47
7962.5000000    1.5137452	64
7965.0000000    1.5922788	49
7967.5000000    1.6198292	28
7970.0000000    1.6127166	35
7972.5000000    1.3273221	49
7975.0000000    1.3658460	72
7977.5000000    1.0625738	67
7980.0000000    0.7902730	76
7982.5000000    0.8258515	71
7985.0000000    0.9780691	62
7987.5000000    1.2347217	81
7990.0000000    1.1148679	62
7992.5000000    1.3854423	77
7995.0000000    1.2514398	68
7997.5000000    0.8609647	85
8000.0000000    1.0496300	99
8002.5000000    1.0549295	95
8005.0000000    1.1316855	72
8007.5000000    1.0737379	85
8010.0000000    1.1807044	92
8012.5000000    1.1711671	94
8015.0000000    1.2050973	81
8017.5000000    1.0494120	80
8020.0000000    1.0990685	63
8022.5000000    1.1640778	64
8025.0000000    1.2720397	49
8027.5000000    0.9887890	46
8030.0000000    0.8534986	44
8032.5000000    0.8077675	41
8035.0000000    0.5943267	52
8037.5000000    0.7070003	52
8040.0000000    0.6982096	84
8042.5000000    1.1376255	85
8045.0000000    1.1388199	68
8047.5000000    1.1610483	61
8050.0000000    1.4337600	47
8052.5000000    1.4776217	47
8055.0000000    1.2915133	51
8057.5000000    1.4271561	35
8060.0000000    1.2471730	15
8062.5000000    1.2535316	31
8065.0000000    1.3523389	36
8067.5000000    1.8467842	25
8070.0000000    1.6806197	21
8072.5000000    1.5261066	51
8075.0000000    1.5247930	33
8077.5000000    1.4694577	35
8080.0000000    1.5936314	22
8082.5000000    1.6859014	9
8085.0000000    1.6554294	13
8087.5000000    1.9179157	14
8090.0000000    2.2937789	14
8092.5000000    2.1830025	20
8095.0000000    1.9301862	13
8097.5000000    1.7272886	26
8100.0000000    1.8468779	18
8102.5000000    1.9448432	31
8105.0000000    1.6130673	44
8107.5000000    1.6037155	23
8110.0000000    1.3474944	29
8112.5000000    1.1365689	20
8115.0000000    1.4255260	32
8117.5000000    1.4012058	28
8120.0000000    1.3268311	18
8122.5000000    1.2420386	28
8125.0000000    1.5485057	36
8127.5000000    1.5325269	11
8130.0000000    1.4749700	30
8132.5000000    1.2957153	25
8135.0000000    1.1406198	25
8137.5000000    1.1891977	31
8140.0000000    1.1494017	44
8142.5000000    1.3425826	33
8145.0000000    1.3487140	35
8147.5000000    1.4595257	32
8150.0000000    1.5092072	50
8152.5000000    1.3606578	38
8155.0000000    1.2045529	31
8157.5000000    1.1423453	34
8160.0000000    1.2019422	30
8162.5000000    1.3865682	11
8165.0000000    1.5172209	14
